value,name,type,data_type
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_30,node,data_download
103000000,link_rockpi_23,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nx_10,node,data_download
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_coral_1,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_4,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_4,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_nx_3,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_4,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_2,downlink,data_download
48000000,shared_2,shared,data_download
48000000,link_rockpi_12,node,data_download
48000000,link_rockpi_23,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_coral_3,node,data_download
103000000,link_nano_3,node,data_upload
103000000,shared_0,shared,data_upload
103000000,up_shared_0,uplink,data_upload
103000000,down_shared_8,downlink,data_upload
103000000,shared_8,shared,data_upload
103000000,link_rockpi_23,node,data_upload
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
103000000,link_nano_3,node,data_upload
103000000,shared_0,shared,data_upload
103000000,up_shared_0,uplink,data_upload
103000000,down_shared_8,downlink,data_upload
103000000,shared_8,shared,data_upload
103000000,link_rockpi_23,node,data_upload
58000000,link_rockpi_23,node,data_download
58000000,shared_8,shared,data_download
58000000,up_shared_8,uplink,data_download
58000000,down_shared_0,downlink,data_download
58000000,shared_0,shared,data_download
58000000,link_nano_3,node,data_download
