value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140634115406384,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140634115426048,nano_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,rockpi_8
deploy,fio,faas-workloads/fio,140634115428016,rpi3_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,rockpi_8
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,coral_1
deploy,python-pi,faas-workloads/python-pi,140634115427200,coral_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,rpi3_4
deploy,python-pi,faas-workloads/python-pi,140634115427200,rpi3_5
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,rpi3_4
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,rockpi_13
deploy,python-pi,faas-workloads/python-pi,140634115427200,rockpi_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,nx_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,rpi3_4
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,nx_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,rockpi_12
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140634115424320,coral_3
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,rpi3_4
deploy,python-pi,faas-workloads/python-pi,140634115427200,rpi3_5
deploy,python-pi,faas-workloads/python-pi,140634115427200,coral_3
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,nx_10
deploy,python-pi,faas-workloads/python-pi,140634115427200,coral_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_10
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,nx_10
deploy,python-pi,faas-workloads/python-pi,140634115427200,coral_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_10
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140634115425184,rpi3_4
deploy,python-pi,faas-workloads/python-pi,140634115427200,rpi3_5
deploy,python-pi,faas-workloads/python-pi,140634115427200,rpi3_4
deploy,python-pi,faas-workloads/python-pi,140634115427200,rockpi_13
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_3
deploy,python-pi,faas-workloads/python-pi,140634115427200,rpi3_4
deploy,python-pi,faas-workloads/python-pi,140634115427200,rockpi_13
deploy,python-pi,faas-workloads/python-pi,140634115427200,nx_10
