timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,LowPowerLongTimeBinPacker,resnet50-inference,1,29.0,1149.9178509568749,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference,1,7.2,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,0.8,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-training,1,17.6,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi,1,36.2,1344.1621470559548,scaling_check
5,LowPowerLongTimeBinPacker,fio,1,36.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference,2,62.4,0.0,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference,2,15.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-training,2,38.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,python-pi,2,78.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,fio,2,78.2,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference,3,68.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,speech-inference,3,17.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,2.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-training,3,41.6,0.0,scaling_check
15,LowPowerLongTimeBinPacker,python-pi,3,84.8,0.0,scaling_check
15,LowPowerLongTimeBinPacker,fio,3,84.8,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference,4,73.4,0.0,scaling_check
20,LowPowerLongTimeBinPacker,speech-inference,4,18.2,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,2.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-training,4,44.8,0.0,scaling_check
20,LowPowerLongTimeBinPacker,python-pi,4,91.8,0.0,scaling_check
20,LowPowerLongTimeBinPacker,fio,4,91.8,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference,5,78.4,0.0,scaling_check
25,LowPowerLongTimeBinPacker,speech-inference,5,19.8,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,2.2,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-training,5,48.0,0.0,scaling_check
25,LowPowerLongTimeBinPacker,python-pi,5,98.0,0.0,scaling_check
25,LowPowerLongTimeBinPacker,fio,5,98.0,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference,6,83.4,0.0,scaling_check
