value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_14
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_59
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139662551135328,rockpi_59
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_22
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_13
deploy,fio,faas-workloads/fio,139662551138160,rpi3_48
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nano_24
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nano_38
deploy,python-pi,faas-workloads/python-pi,139662551137344,coral_11
deploy,fio,faas-workloads/fio,139662551138160,rpi3_48
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rpi3_49
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nano_14
deploy,python-pi,faas-workloads/python-pi,139662551137344,rpi3_50
deploy,fio,faas-workloads/fio,139662551138160,rpi3_30
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_9
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_66
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_29
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_66
deploy,fio,faas-workloads/fio,139662551138160,rpi3_30
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nano_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_9
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_0
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_9
deploy,fio,faas-workloads/fio,139662551138160,rpi3_31
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_4
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_15
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_12
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_15
deploy,fio,faas-workloads/fio,139662551138160,rpi3_31
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_17
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_75
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nano_30
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_75
deploy,fio,faas-workloads/fio,139662551138160,rpi3_32
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,nx_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_18
deploy,python-pi,faas-workloads/python-pi,139662551137344,nx_22
deploy,fio,faas-workloads/fio,139662551138160,rpi3_32
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_25
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_17
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nano_18
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_17
deploy,fio,faas-workloads/fio,139662551138160,rpi3_12
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nano_32
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_7
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_12
deploy,fio,faas-workloads/fio,139662551138160,rpi3_12
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nx_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,nx_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139662551136192,nx_26
deploy,python-pi,faas-workloads/python-pi,139662551137344,rockpi_10
deploy,fio,faas-workloads/fio,139662551138160,rpi3_13
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139662551132976,nano_27
deploy,speech-inference,faas-workloads/speech-inference-tflite,139662551134416,rockpi_10
