value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140539548420608,nano_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140539548421808,tx2_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140539548423008,tx2_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539548424208,nano_9
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539548425408,nano_16
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548426608,nano_15
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140539548427808,nano_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140539548429008,nano_0
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548426608,nano_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548426608,nano_17
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539548425408,nano_17
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539548424208,nano_19
