FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-19 04:28:52

Total deployment events: 3051
Number of node-function combinations: 763

Event Type Summary:
  Deployment events: 6
  Replica events: 1868
  Network events: 1177

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t=  80.0s | replica    | nano_13              | resnet50-inference        | deploy replica of resnet50-inference
t=  80.0s | network    | registry → rpi3_9    | unknown                   | docker_pull (19.1 MB)
t=  80.1s | network    | nx_7 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  80.2s | network    | registry → rpi3_11   | unknown                   | docker_pull (66.8 MB)
t=  80.3s | network    | registry → rockpi_4  | unknown                   | docker_pull (38.1 MB)
t=  80.4s | network    | registry → rockpi_4  | unknown                   | docker_pull (59.1 MB)
t=  80.5s | network    | rockpi_16 → nuc_2    | unknown                   | data_download (55.3 MB)
t=  80.6s | network    | nx_7 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  80.7s | network    | registry → rpi3_10   | unknown                   | docker_pull (19.1 MB)
t=  80.8s | network    | rockpi_16 → rpi3_54  | unknown                   | data_download (98.2 MB)
t=  80.9s | network    | registry → rockpi_46 | unknown                   | docker_pull (38.1 MB)
t=  81.0s | replica    | rockpi_9             | speech-inference          | deploy replica of speech-inference
t=  81.0s | network    | registry → coral_2   | unknown                   | docker_pull (80.1 MB)
t=  81.1s | network    | registry → rockpi_46 | unknown                   | docker_pull (59.1 MB)
t=  81.2s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  81.3s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  81.4s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  81.5s | network    | rockpi_16 → rockpi_24 | unknown                   | data_download (45.8 MB)
t=  81.6s | network    | registry → rpi3_11   | unknown                   | docker_pull (19.1 MB)
t=  81.7s | network    | nx_26 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  81.8s | network    | registry → rockpi_7  | unknown                   | docker_pull (38.1 MB)
t=  81.9s | network    | registry → coral_3   | unknown                   | docker_pull (80.1 MB)
t=  82.0s | replica    | nx_0                 | resnet50-training         | deploy replica of resnet50-training
t=  82.0s | network    | registry → rockpi_7  | unknown                   | docker_pull (59.1 MB)
t=  82.1s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  82.2s | network    | rockpi_16 → nx_18    | unknown                   | data_download (55.3 MB)
t=  82.3s | network    | registry → rpi3_69   | unknown                   | docker_pull (19.1 MB)
t=  82.4s | network    | registry → nx_19     | unknown                   | docker_pull (38.1 MB)
t=  82.5s | network    | registry → rockpi_63 | unknown                   | docker_pull (59.1 MB)
t=  82.6s | network    | registry → coral_4   | unknown                   | docker_pull (80.1 MB)
t=  82.7s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  82.8s | network    | rockpi_16 → rockpi_20 | unknown                   | data_download (45.8 MB)
t=  82.9s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  83.0s | replica    | rockpi_9             | python-pi                 | deploy replica of python-pi
t=  83.0s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  83.1s | network    | nx_26 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  83.2s | network    | rockpi_16 → nx_18    | unknown                   | data_download (55.3 MB)
t=  83.3s | network    | rockpi_16 → nx_18    | unknown                   | data_download (55.3 MB)
t=  83.4s | network    | rockpi_16 → rpi3_55  | unknown                   | data_download (98.2 MB)
t=  83.5s | network    | registry → rockpi_63 | unknown                   | docker_pull (38.1 MB)
t=  83.6s | network    | registry → nx_27     | unknown                   | docker_pull (59.1 MB)
t=  83.7s | network    | registry → rpi3_70   | unknown                   | docker_pull (66.8 MB)
t=  83.8s | network    | rockpi_16 → nx_18    | unknown                   | data_download (55.3 MB)
t=  83.9s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  84.0s | replica    | rpi3_30              | fio                       | deploy replica of fio
t=  84.0s | network    | nx_26 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  84.1s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  84.2s | network    | nx_26 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  84.3s | network    | rockpi_16 → rockpi_69 | unknown                   | data_download (45.8 MB)
t=  84.4s | network    | nx_16 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  84.5s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  84.6s | network    | registry → rpi3_70   | unknown                   | docker_pull (19.1 MB)
t=  84.7s | network    | registry → rpi3_71   | unknown                   | docker_pull (66.8 MB)
t=  84.8s | network    | registry → rockpi_70 | unknown                   | docker_pull (38.1 MB)
t=  84.9s | network    | registry → rockpi_70 | unknown                   | docker_pull (59.1 MB)
t=  85.0s | replica    | rpi3_30              | fio                       | startup replica of fio
t=  85.0s | network    | nx_16 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  85.1s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  85.2s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  85.3s | network    | rockpi_16 → rockpi_23 | unknown                   | data_download (45.8 MB)
t=  85.4s | network    | registry → rpi3_71   | unknown                   | docker_pull (19.1 MB)
t=  85.5s | network    | registry → rpi3_45   | unknown                   | docker_pull (66.8 MB)
t=  85.6s | network    | registry → rockpi_39 | unknown                   | docker_pull (38.1 MB)
t=  85.7s | network    | nx_16 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  85.8s | network    | registry → rockpi_39 | unknown                   | docker_pull (59.1 MB)
t=  85.9s | network    | rockpi_16 → rpi3_56  | unknown                   | data_download (98.2 MB)
t=  86.0s | replica    | rpi3_30              | fio                       | setup replica of fio
t=  86.0s | network    | rockpi_16 → nuc_0    | unknown                   | data_download (55.3 MB)
t=  86.1s | network    | rockpi_16 → nuc_0    | unknown                   | data_download (55.3 MB)
t=  86.2s | network    | registry → rpi3_45   | unknown                   | docker_pull (19.1 MB)
t=  86.3s | network    | rockpi_16 → nuc_0    | unknown                   | data_download (55.3 MB)
t=  86.4s | network    | registry → rpi3_46   | unknown                   | docker_pull (66.8 MB)
t=  86.5s | network    | registry → rockpi_47 | unknown                   | docker_pull (38.1 MB)
t=  86.6s | network    | registry → rockpi_47 | unknown                   | docker_pull (59.1 MB)
t=  86.7s | network    | rockpi_16 → rockpi_4 | unknown                   | data_download (45.8 MB)
t=  86.8s | network    | rockpi_16 → nuc_0    | unknown                   | data_download (55.3 MB)
t=  86.9s | network    | rockpi_16 → nuc_1    | unknown                   | data_download (55.3 MB)
t=  87.0s | replica    | rpi3_30              | fio                       | finish replica of fio
t=  87.0s | network    | nx_16 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  87.1s | network    | nx_1 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  87.2s | network    | rockpi_16 → nuc_1    | unknown                   | data_download (55.3 MB)
t=  87.3s | network    | nx_1 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  87.4s | network    | registry → rpi3_46   | unknown                   | docker_pull (19.1 MB)
t=  87.5s | network    | registry → rpi3_47   | unknown                   | docker_pull (66.8 MB)
t=  87.6s | network    | registry → rockpi_28 | unknown                   | docker_pull (38.1 MB)
t=  87.7s | network    | rockpi_16 → nx_7     | unknown                   | data_download (55.3 MB)
t=  87.8s | network    | registry → rockpi_28 | unknown                   | docker_pull (59.1 MB)
t=  87.9s | network    | rockpi_16 → nuc_1    | unknown                   | data_download (55.3 MB)
t=  88.0s | replica    | rockpi_9             | speech-inference          | startup replica of speech-inference
t=  88.0s | network    | rockpi_16 → nuc_2    | unknown                   | data_download (55.3 MB)
t=  88.1s | network    | nx_15 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  88.2s | network    | rockpi_16 → nuc_1    | unknown                   | data_download (55.3 MB)
t=  88.3s | network    | rockpi_16 → rockpi_46 | unknown                   | data_download (45.8 MB)
t=  88.4s | network    | nx_1 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  88.5s | network    | nx_15 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  88.6s | network    | rockpi_16 → rpi3_0   | unknown                   | data_download (98.2 MB)
t=  88.7s | network    | rockpi_16 → nx_7     | unknown                   | data_download (55.3 MB)
t=  88.8s | network    | rockpi_16 → nx_7     | unknown                   | data_download (55.3 MB)
t=  88.9s | network    | rockpi_16 → nuc_2    | unknown                   | data_download (55.3 MB)
t=  89.0s | replica    | rockpi_9             | speech-inference          | setup replica of speech-inference
t=  89.0s | network    | registry → rpi3_47   | unknown                   | docker_pull (19.1 MB)
t=  89.1s | network    | registry → nx_21     | unknown                   | docker_pull (38.1 MB)
t=  89.2s | network    | registry → rockpi_45 | unknown                   | docker_pull (59.1 MB)
t=  89.3s | network    | registry → coral_5   | unknown                   | docker_pull (80.1 MB)
t=  89.4s | network    | rockpi_16 → nuc_2    | unknown                   | data_download (55.3 MB)
t=  89.5s | network    | nx_1 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  89.6s | network    | rockpi_16 → nuc_2    | unknown                   | data_download (55.3 MB)
t=  89.7s | network    | rockpi_16 → nx_7     | unknown                   | data_download (55.3 MB)
t=  89.8s | network    | rockpi_16 → rockpi_7 | unknown                   | data_download (45.8 MB)
t=  89.9s | network    | nx_10 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  90.0s | replica    | nano_13              | resnet50-inference        | startup replica of resnet50-inference
t=  90.0s | network    | registry → rpi3_33   | unknown                   | docker_pull (19.1 MB)
t=  90.1s | network    | registry → rockpi_45 | unknown                   | docker_pull (38.1 MB)
t=  90.2s | network    | registry → rockpi_3  | unknown                   | docker_pull (59.1 MB)
t=  90.3s | network    | nx_15 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  90.4s | network    | registry → coral_6   | unknown                   | docker_pull (80.1 MB)
t=  90.5s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  90.6s | network    | nx_3 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  90.7s | network    | nx_3 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  90.8s | network    | nx_10 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  90.9s | network    | nx_15 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  91.0s | replica    | nano_13              | resnet50-inference        | setup replica of resnet50-inference
t=  91.0s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  91.1s | network    | nx_3 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  91.2s | network    | nx_10 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  91.3s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  91.4s | network    | rockpi_16 → rpi3_1   | unknown                   | data_download (98.2 MB)
t=  91.5s | network    | rockpi_16 → nx_19    | unknown                   | data_download (45.8 MB)
t=  91.6s | network    | nx_10 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  91.7s | network    | nx_3 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t=  91.8s | network    | rockpi_16 → nuc_3    | unknown                   | data_download (55.3 MB)
t=  91.9s | network    | rockpi_16 → nx_26    | unknown                   | data_download (55.3 MB)
t=  92.0s | replica    | nx_0                 | resnet50-training         | startup replica of resnet50-training
t=  92.0s | network    | registry → rockpi_3  | unknown                   | docker_pull (38.1 MB)
t=  92.1s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  92.2s | network    | registry → rockpi_40 | unknown                   | docker_pull (59.1 MB)
t=  92.3s | network    | nx_19 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  92.4s | network    | registry → rpi3_34   | unknown                   | docker_pull (66.8 MB)
t=  92.5s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  92.6s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  92.7s | network    | rockpi_16 → rockpi_63 | unknown                   | data_download (45.8 MB)
t=  92.8s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  92.9s | network    | nx_19 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  93.0s | replica    | nx_0                 | resnet50-training         | setup replica of resnet50-training
t=  93.0s | network    | rockpi_16 → rpi3_2   | unknown                   | data_download (98.2 MB)
t=  93.1s | network    | rockpi_16 → nuc_4    | unknown                   | data_download (55.3 MB)
t=  93.2s | network    | nx_19 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  93.3s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  93.4s | network    | nx_19 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  93.5s | network    | registry → rpi3_34   | unknown                   | docker_pull (19.1 MB)
t=  93.6s | network    | registry → rockpi_40 | unknown                   | docker_pull (38.1 MB)
t=  93.7s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  93.8s | network    | registry → rockpi_30 | unknown                   | docker_pull (59.1 MB)
t=  93.9s | network    | registry → rpi3_35   | unknown                   | docker_pull (66.8 MB)
t=  94.0s | replica    | nx_0                 | resnet50-training         | finish replica of resnet50-training
t=  94.0s | network    | rockpi_16 → rockpi_70 | unknown                   | data_download (45.8 MB)
t=  94.1s | network    | rockpi_16 → nx_26    | unknown                   | data_download (55.3 MB)
t=  94.2s | network    | rockpi_16 → nuc_5    | unknown                   | data_download (55.3 MB)
t=  94.3s | network    | nx_27 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  94.4s | network    | rockpi_16 → nx_26    | unknown                   | data_download (55.3 MB)
t=  94.5s | network    | registry → rpi3_35   | unknown                   | docker_pull (19.1 MB)
t=  94.6s | network    | registry → rockpi_30 | unknown                   | docker_pull (38.1 MB)
t=  94.7s | network    | registry → rockpi_27 | unknown                   | docker_pull (59.1 MB)
t=  94.8s | network    | rockpi_16 → rpi3_9   | unknown                   | data_download (98.2 MB)
t=  94.9s | network    | registry → rpi3_66   | unknown                   | docker_pull (66.8 MB)
t=  95.0s | replica    | rockpi_9             | python-pi                 | startup replica of python-pi
t=  95.0s | network    | nx_27 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  95.1s | network    | nx_21 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  95.2s | network    | rockpi_16 → rockpi_39 | unknown                   | data_download (45.8 MB)
t=  95.3s | network    | nuc_0 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  95.4s | network    | rockpi_16 → nx_26    | unknown                   | data_download (55.3 MB)
t=  95.5s | network    | rockpi_16 → nx_16    | unknown                   | data_download (55.3 MB)
t=  95.6s | network    | nx_27 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  95.7s | network    | rockpi_16 → nx_16    | unknown                   | data_download (55.3 MB)
t=  95.8s | network    | rockpi_16 → rockpi_47 | unknown                   | data_download (45.8 MB)
t=  95.9s | network    | nx_27 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  96.0s | replica    | rockpi_9             | python-pi                 | setup replica of python-pi
t=  96.0s | network    | registry → rpi3_66   | unknown                   | docker_pull (19.1 MB)
t=  96.1s | network    | nuc_0 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  96.2s | network    | rockpi_16 → rpi3_10  | unknown                   | data_download (98.2 MB)
t=  96.3s | network    | registry → rpi3_67   | unknown                   | docker_pull (66.8 MB)
t=  96.4s | network    | nx_21 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  96.5s | network    | rockpi_16 → nx_16    | unknown                   | data_download (55.3 MB)
t=  96.6s | network    | nx_21 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  96.7s | network    | nx_21 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  96.8s | network    | rockpi_16 → rockpi_28 | unknown                   | data_download (45.8 MB)
t=  96.9s | network    | registry → rpi3_67   | unknown                   | docker_pull (19.1 MB)
t=  97.0s | replica    | rockpi_9             | python-pi                 | finish replica of python-pi
t=  97.0s | network    | registry → rockpi_54 | unknown                   | docker_pull (59.1 MB)
t=  97.1s | network    | registry → rpi3_68   | unknown                   | docker_pull (66.8 MB)
t=  97.2s | network    | rockpi_16 → rpi3_11  | unknown                   | data_download (98.2 MB)
t=  97.3s | network    | nuc_1 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  97.4s | network    | nuc_0 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  97.5s | network    | rockpi_16 → nx_21    | unknown                   | data_download (45.8 MB)
t=  97.6s | network    | rockpi_16 → nx_16    | unknown                   | data_download (55.3 MB)
t=  97.7s | network    | nx_11 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  97.8s | network    | nx_11 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  97.9s | network    | nx_11 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  98.0s | replica    | rockpi_9             | speech-inference          | finish replica of speech-inference
t=  98.0s | network    | rockpi_16 → nx_1     | unknown                   | data_download (55.3 MB)
t=  98.1s | network    | nx_11 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  98.2s | network    | rockpi_16 → nx_1     | unknown                   | data_download (55.3 MB)
t=  98.3s | network    | rockpi_16 → coral_2  | unknown                   | data_download (98.2 MB)
t=  98.4s | network    | rockpi_16 → nx_15    | unknown                   | data_download (55.3 MB)
t=  98.5s | network    | registry → rpi3_68   | unknown                   | docker_pull (19.1 MB)
t=  98.6s | network    | rockpi_16 → nx_1     | unknown                   | data_download (55.3 MB)
t=  98.7s | network    | rockpi_16 → nx_15    | unknown                   | data_download (55.3 MB)
t=  98.8s | network    | registry → rpi3_36   | unknown                   | docker_pull (66.8 MB)
t=  98.9s | network    | rockpi_16 → rockpi_45 | unknown                   | data_download (45.8 MB)
t=  99.0s | replica    | nano_13              | resnet50-inference        | finish replica of resnet50-inference
t=  99.0s | network    | nuc_1 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  99.1s | network    | nuc_0 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t=  99.2s | network    | rockpi_16 → coral_3  | unknown                   | data_download (98.2 MB)
t=  99.3s | network    | rockpi_16 → nx_1     | unknown                   | data_download (55.3 MB)
t=  99.4s | network    | rockpi_16 → nx_10    | unknown                   | data_download (55.3 MB)
t=  99.5s | network    | rockpi_16 → nx_15    | unknown                   | data_download (55.3 MB)
t=  99.6s | network    | rockpi_16 → rockpi_3 | unknown                   | data_download (45.8 MB)
t=  99.7s | network    | registry → rpi3_36   | unknown                   | docker_pull (19.1 MB)
t=  99.8s | network    | registry → rockpi_37 | unknown                   | docker_pull (59.1 MB)
t=  99.9s | network    | registry → rpi3_37   | unknown                   | docker_pull (66.8 MB)
t= 100.0s | replica    | nx_4                 | resnet50-inference        | deploy replica of resnet50-inference
t= 100.0s | network    | rockpi_16 → nx_10    | unknown                   | data_download (55.3 MB)
t= 100.1s | network    | rockpi_16 → nx_19    | unknown                   | data_download (55.3 MB)
t= 100.2s | network    | rockpi_16 → nx_15    | unknown                   | data_download (55.3 MB)
t= 100.3s | network    | rockpi_16 → coral_4  | unknown                   | data_download (98.2 MB)
t= 100.4s | network    | rockpi_16 → nx_3     | unknown                   | data_download (55.3 MB)
t= 100.5s | network    | rockpi_16 → nx_3     | unknown                   | data_download (55.3 MB)
t= 100.6s | network    | rockpi_16 → nx_3     | unknown                   | data_download (55.3 MB)
t= 100.7s | network    | rockpi_16 → nx_10    | unknown                   | data_download (55.3 MB)
t= 100.8s | network    | rockpi_16 → rockpi_40 | unknown                   | data_download (45.8 MB)
t= 100.9s | network    | rockpi_16 → nx_10    | unknown                   | data_download (55.3 MB)
t= 101.0s | replica    | rockpi_15            | speech-inference          | deploy replica of speech-inference
t= 101.0s | network    | rockpi_16 → nx_3     | unknown                   | data_download (55.3 MB)
t= 101.1s | network    | rockpi_16 → rpi3_70  | unknown                   | data_download (98.2 MB)
t= 101.2s | network    | registry → rpi3_37   | unknown                   | docker_pull (19.1 MB)
t= 101.3s | network    | rockpi_16 → nx_19    | unknown                   | data_download (55.3 MB)
t= 101.4s | network    | registry → rpi3_38   | unknown                   | docker_pull (66.8 MB)
t= 101.5s | network    | nx_5 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t= 101.6s | network    | rockpi_16 → rockpi_30 | unknown                   | data_download (45.8 MB)
t= 101.7s | network    | nx_5 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t= 101.8s | network    | rockpi_16 → nx_19    | unknown                   | data_download (55.3 MB)
t= 101.9s | network    | rockpi_16 → rpi3_71  | unknown                   | data_download (98.2 MB)
t= 102.0s | replica    | nx_12                | resnet50-training         | deploy replica of resnet50-training
t= 102.0s | network    | rockpi_16 → nx_19    | unknown                   | data_download (55.3 MB)
t= 102.1s | network    | nx_5 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t= 102.2s | network    | rockpi_16 → nx_27    | unknown                   | data_download (55.3 MB)
t= 102.3s | network    | rockpi_16 → rpi3_45  | unknown                   | data_download (98.2 MB)
t= 102.4s | network    | nx_5 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t= 102.5s | network    | rockpi_16 → nx_21    | unknown                   | data_download (55.3 MB)
t= 102.6s | network    | nx_20 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 102.7s | network    | rockpi_16 → nx_27    | unknown                   | data_download (55.3 MB)
t= 102.8s | network    | registry → rpi3_38   | unknown                   | docker_pull (19.1 MB)
t= 102.9s | network    | registry → rockpi_65 | unknown                   | docker_pull (59.1 MB)
t= 103.0s | replica    | rockpi_15            | python-pi                 | deploy replica of python-pi
t= 103.0s | network    | registry → rpi3_51   | unknown                   | docker_pull (66.8 MB)
t= 103.1s | network    | rockpi_16 → rpi3_46  | unknown                   | data_download (98.2 MB)
t= 103.2s | network    | nx_20 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 103.3s | network    | rockpi_16 → rpi3_47  | unknown                   | data_download (98.2 MB)
t= 103.4s | network    | rockpi_16 → nx_27    | unknown                   | data_download (55.3 MB)
t= 103.5s | network    | nx_20 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 103.6s | network    | rockpi_16 → nx_27    | unknown                   | data_download (55.3 MB)
t= 103.7s | network    | nx_20 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 103.8s | network    | rockpi_16 → nx_21    | unknown                   | data_download (55.3 MB)
t= 103.9s | network    | rockpi_16 → nx_21    | unknown                   | data_download (55.3 MB)
t= 104.0s | replica    | rpi3_30              | fio                       | deploy replica of fio
t= 104.0s | network    | nx_22 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 104.1s | network    | rockpi_16 → nx_21    | unknown                   | data_download (55.3 MB)
t= 104.2s | network    | rockpi_16 → coral_5  | unknown                   | data_download (98.2 MB)
t= 104.3s | network    | registry → rpi3_51   | unknown                   | docker_pull (19.1 MB)
t= 104.4s | network    | registry → rockpi_65 | unknown                   | docker_pull (38.1 MB)
t= 104.5s | network    | registry → nx_11     | unknown                   | docker_pull (59.1 MB)
t= 104.6s | network    | registry → rpi3_52   | unknown                   | docker_pull (66.8 MB)
t= 104.7s | network    | rockpi_16 → nx_11    | unknown                   | data_download (55.3 MB)
t= 104.8s | network    | rockpi_16 → nx_11    | unknown                   | data_download (55.3 MB)
t= 104.9s | network    | rockpi_16 → nx_11    | unknown                   | data_download (55.3 MB)
t= 105.0s | replica    | rpi3_30              | fio                       | startup replica of fio
t= 105.0s | network    | rockpi_16 → nx_11    | unknown                   | data_download (55.3 MB)
t= 105.1s | network    | nx_22 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 105.2s | network    | rockpi_16 → coral_6  | unknown                   | data_download (98.2 MB)
t= 105.3s | network    | nx_22 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 105.4s | network    | rockpi_16 → rpi3_34  | unknown                   | data_download (98.2 MB)
t= 105.5s | network    | nx_29 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 105.6s | network    | rockpi_16 → rpi3_66  | unknown                   | data_download (98.2 MB)
t= 105.7s | network    | nx_22 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 105.8s | network    | registry → rpi3_52   | unknown                   | docker_pull (19.1 MB)
t= 105.9s | network    | nx_28 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 106.0s | replica    | rpi3_30              | fio                       | setup replica of fio
t= 106.0s | network    | rockpi_16 → rpi3_35  | unknown                   | data_download (98.2 MB)
t= 106.1s | network    | nx_29 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 106.2s | network    | rockpi_16 → nx_5     | unknown                   | data_download (55.3 MB)
t= 106.3s | network    | rockpi_16 → nx_5     | unknown                   | data_download (55.3 MB)
t= 106.4s | network    | nx_28 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 106.5s | network    | rockpi_16 → nx_5     | unknown                   | data_download (55.3 MB)
t= 106.6s | network    | rockpi_16 → rpi3_67  | unknown                   | data_download (98.2 MB)
t= 106.7s | network    | rockpi_16 → nx_20    | unknown                   | data_download (55.3 MB)
t= 106.8s | network    | rockpi_16 → nx_5     | unknown                   | data_download (55.3 MB)
t= 106.9s | network    | rockpi_16 → nx_20    | unknown                   | data_download (55.3 MB)
t= 107.0s | replica    | rpi3_30              | fio                       | finish replica of fio
t= 107.0s | network    | nx_28 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 107.1s | network    | rockpi_16 → rpi3_68  | unknown                   | data_download (98.2 MB)
t= 107.2s | network    | rockpi_16 → rockpi_65 | unknown                   | data_download (45.8 MB)
t= 107.3s | network    | nx_29 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 107.4s | network    | rockpi_16 → nx_20    | unknown                   | data_download (55.3 MB)
t= 107.5s | network    | rockpi_16 → nx_20    | unknown                   | data_download (55.3 MB)
t= 107.6s | network    | rockpi_16 → nx_22    | unknown                   | data_download (55.3 MB)
t= 107.7s | network    | rockpi_16 → rpi3_36  | unknown                   | data_download (98.2 MB)
t= 107.8s | network    | nx_29 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 107.9s | network    | rockpi_16 → rpi3_37  | unknown                   | data_download (98.2 MB)
t= 108.0s | replica    | rockpi_15            | speech-inference          | startup replica of speech-inference
t= 108.0s | network    | rockpi_16 → nx_22    | unknown                   | data_download (55.3 MB)
t= 108.1s | network    | rockpi_16 → nx_22    | unknown                   | data_download (55.3 MB)
t= 108.2s | network    | nx_28 → rockpi_16    | unknown                   | data_upload (98.2 MB)
t= 108.3s | network    | rockpi_16 → nx_29    | unknown                   | data_download (55.3 MB)
t= 108.4s | network    | rockpi_16 → nx_22    | unknown                   | data_download (55.3 MB)
t= 108.5s | network    | rockpi_16 → rpi3_38  | unknown                   | data_download (98.2 MB)
t= 108.6s | network    | rockpi_16 → nx_28    | unknown                   | data_download (55.3 MB)
t= 108.7s | network    | rockpi_16 → rpi3_51  | unknown                   | data_download (98.2 MB)
t= 108.8s | network    | rockpi_16 → nx_29    | unknown                   | data_download (55.3 MB)
t= 108.9s | network    | rockpi_16 → nx_28    | unknown                   | data_download (55.3 MB)
t= 109.0s | replica    | rockpi_15            | speech-inference          | setup replica of speech-inference
t= 109.0s | network    | nx_0 → rockpi_16     | unknown                   | data_upload (98.2 MB)
t= 109.1s | network    | rockpi_16 → nx_28    | unknown                   | data_download (55.3 MB)
t= 109.2s | network    | rockpi_16 → rpi3_52  | unknown                   | data_download (98.2 MB)
