value,name,type,data_type
4000000,link_nuc_1,node,data_download
4000000,shared_1,shared,data_download
4000000,up_shared_1,uplink,data_download
4000000,down_shared_3,downlink,data_download
4000000,shared_3,shared,data_download
4000000,link_coral_0,node,data_download
48000000,link_nuc_1,node,data_download
48000000,shared_1,shared,data_download
48000000,up_shared_1,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi3_3,node,data_download
103000000,link_nuc_1,node,data_download
103000000,shared_1,shared,data_download
103000000,up_shared_1,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nano_0,node,data_download
58000000,link_nuc_1,node,data_download
58000000,shared_1,shared,data_download
58000000,up_shared_1,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_nuc_1,node,data_download
58000000,shared_1,shared,data_download
58000000,up_shared_1,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_nuc_1,node,data_download
58000000,shared_1,shared,data_download
58000000,up_shared_1,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_nuc_1,node,data_download
58000000,shared_1,shared,data_download
58000000,up_shared_1,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
