value,name,type,data_type
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_18,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_0,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_1,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_coral_9,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_coral_11,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_18,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_2,downlink,data_download
48000000,shared_2,shared,data_download
48000000,link_rockpi_5,node,data_download
103000000,link_nuc_5,node,data_download
103000000,shared_5,shared,data_download
103000000,up_shared_5,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_tx2_11,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi3_3,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi3_4,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi3_5,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi4_2,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
