value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373418880,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373419744,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373418880,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373418880,nx_0,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373702064,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373703024,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140659373785968,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373786928,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373787888,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373788848,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140659373789808,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373790768,,
queue,python-pi,faas-workloads/python-pi,140659373791728,,
queue,python-pi-downtown,faas-workloads/python-pi,140659373792688,,
queue,python-pi-suburb,faas-workloads/python-pi,140659373793648,,
queue,python-pi-industrial,faas-workloads/python-pi,140659373794608,,
queue,python-pi-residential,faas-workloads/python-pi,140659373795568,,
queue,fio,faas-workloads/fio,140659373796528,,
queue,fio-downtown,faas-workloads/fio,140659373797488,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373419744,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373419744,nano_15,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373702064,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373702064,nano_17,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373703024,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373703024,nano_0,True
start,speech-inference,faas-workloads/speech-inference-tflite,140659373785968,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140659373785968,rockpi_30,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373786928,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373786928,rockpi_30,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373787888,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373787888,rockpi_25,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373788848,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373788848,rockpi_25,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140659373789808,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140659373789808,nx_12,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373790768,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373790768,nano_1,True
start,python-pi,faas-workloads/python-pi,140659373791728,,
finish,python-pi,faas-workloads/python-pi,140659373791728,rockpi_16,True
start,python-pi-downtown,faas-workloads/python-pi,140659373792688,,
finish,python-pi-downtown,faas-workloads/python-pi,140659373792688,rockpi_16,True
start,python-pi-suburb,faas-workloads/python-pi,140659373793648,,
finish,python-pi-suburb,faas-workloads/python-pi,140659373793648,rockpi_23,True
start,python-pi-industrial,faas-workloads/python-pi,140659373794608,,
finish,python-pi-industrial,faas-workloads/python-pi,140659373794608,rockpi_23,True
start,python-pi-residential,faas-workloads/python-pi,140659373795568,,
finish,python-pi-residential,faas-workloads/python-pi,140659373795568,nx_0,True
start,fio,faas-workloads/fio,140659373796528,,
finish,fio,faas-workloads/fio,140659373796528,rpi3_21,True
start,fio-downtown,faas-workloads/fio,140659373797488,,
finish,fio-downtown,faas-workloads/fio,140659373797488,rpi3_21,True
queue,fio,faas-workloads/fio,140659370601264,,
start,fio,faas-workloads/fio,140659370601264,,
finish,fio,faas-workloads/fio,140659370601264,rpi3_22,True
queue,fio,faas-workloads/fio,140659369791056,,
start,fio,faas-workloads/fio,140659369791056,,
finish,fio,faas-workloads/fio,140659369791056,rpi3_22,True
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659366728592,,
queue,fio,faas-workloads/fio,140659366905120,,
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659366728592,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659366728592,nano_2,True
start,fio,faas-workloads/fio,140659366905120,,
finish,fio,faas-workloads/fio,140659366905120,rpi3_23,True
queue,fio,faas-workloads/fio,140659369599008,,
start,fio,faas-workloads/fio,140659369599008,,
finish,fio,faas-workloads/fio,140659369599008,rpi3_23,True
queue,fio,faas-workloads/fio,140659364883776,,
start,fio,faas-workloads/fio,140659364883776,,
finish,fio,faas-workloads/fio,140659364883776,rpi3_27,True
queue,fio,faas-workloads/fio,140659364035072,,
start,fio,faas-workloads/fio,140659364035072,,
finish,fio,faas-workloads/fio,140659364035072,rpi3_27,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140659362948928,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659363320960,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140659362948928,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140659362948928,nx_10,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659363323168,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659363321584,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140659363323312,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659363323264,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659363324176,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140659363324320,,
queue,python-pi,faas-workloads/python-pi,140659363322784,,
queue,python-pi-downtown,faas-workloads/python-pi,140659363326528,,
queue,python-pi-suburb,faas-workloads/python-pi,140659363328064,,
queue,python-pi-industrial,faas-workloads/python-pi,140659363328592,,
queue,python-pi-residential,faas-workloads/python-pi,140659363329456,,
queue,fio,faas-workloads/fio,140659363331568,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659363320960,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659363320960,nano_12,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659363323168,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659363323168,nx_13,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659363321584,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659363321584,nx_14,True
start,speech-inference,faas-workloads/speech-inference-tflite,140659363323312,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140659363323312,coral_0,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659363323264,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659363323264,rpi3_28,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659363324176,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659363324176,rpi3_29,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140659363324320,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140659363324320,nx_4,True
start,python-pi,faas-workloads/python-pi,140659363322784,,
finish,python-pi,faas-workloads/python-pi,140659363322784,rockpi_4,True
start,python-pi-downtown,faas-workloads/python-pi,140659363326528,,
finish,python-pi-downtown,faas-workloads/python-pi,140659363326528,rockpi_4,True
start,python-pi-suburb,faas-workloads/python-pi,140659363328064,,
finish,python-pi-suburb,faas-workloads/python-pi,140659363328064,rockpi_11,True
start,python-pi-industrial,faas-workloads/python-pi,140659363328592,,
finish,python-pi-industrial,faas-workloads/python-pi,140659363328592,rockpi_11,True
start,python-pi-residential,faas-workloads/python-pi,140659363329456,,
finish,python-pi-residential,faas-workloads/python-pi,140659363329456,coral_1,True
start,fio,faas-workloads/fio,140659363331568,,
finish,fio,faas-workloads/fio,140659363331568,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140659365415712,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659360618464,,
