timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,LowPowerLongTimeBinPacker,resnet50-inference,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-inference-downtown,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-inference-suburb,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-inference-industrial,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference-downtown,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference-suburb,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-training,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-training-downtown,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi-downtown,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi-suburb,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi-industrial,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi-residential,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,fio,1,0.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,fio-downtown,1,0.0,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference,1,2.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference-downtown,1,4.0,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference-suburb,1,3.4,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference-industrial,1,4.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference,1,1.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference-downtown,1,1.4,0.0,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference-suburb,1,1.0,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,3.0,0.0,scaling_check
