timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,KubernetesStyleFirstFit,resnet50-inference,1,9.6,1211.2349956793685,scaling_check
5,KubernetesStyleFirstFit,speech-inference,1,2.8,0.0,scaling_check
5,KubernetesStyleFirstFit,resnet50-preprocessing,1,2.6,0.0,scaling_check
5,KubernetesStyleFirstFit,resnet50-training,1,6.8,0.0,scaling_check
5,KubernetesStyleFirstFit,python-pi,1,13.4,1304.9207673129483,scaling_check
5,KubernetesStyleFirstFit,fio,1,14.2,0.0,scaling_check
10,KubernetesStyleFirstFit,resnet50-inference,2,19.8,1211.2349956793685,scaling_check
10,KubernetesStyleFirstFit,speech-inference,1,5.6,0.0,scaling_check
10,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.8,0.0,scaling_check
10,KubernetesStyleFirstFit,resnet50-training,1,14.2,0.0,scaling_check
10,KubernetesStyleFirstFit,python-pi,2,29.8,1304.9207673129483,scaling_check
10,KubernetesStyleFirstFit,fio,1,28.4,0.0,scaling_check
15,KubernetesStyleFirstFit,resnet50-inference,3,25.0,0.0,scaling_check
15,KubernetesStyleFirstFit,speech-inference,1,6.0,0.0,scaling_check
15,KubernetesStyleFirstFit,resnet50-preprocessing,1,4.6,0.0,scaling_check
15,KubernetesStyleFirstFit,resnet50-training,1,16.2,0.0,scaling_check
15,KubernetesStyleFirstFit,python-pi,3,28.4,0.0,scaling_check
15,KubernetesStyleFirstFit,fio,2,31.8,0.0,scaling_check
20,KubernetesStyleFirstFit,resnet50-inference,4,23.2,0.0,scaling_check
20,KubernetesStyleFirstFit,speech-inference,1,4.6,0.0,scaling_check
20,KubernetesStyleFirstFit,resnet50-preprocessing,1,5.4,0.0,scaling_check
20,KubernetesStyleFirstFit,resnet50-training,1,16.8,0.0,scaling_check
20,KubernetesStyleFirstFit,python-pi,4,27.8,0.0,scaling_check
20,KubernetesStyleFirstFit,fio,3,27.6,0.0,scaling_check
25,KubernetesStyleFirstFit,resnet50-inference,5,20.4,0.0,scaling_check
25,KubernetesStyleFirstFit,speech-inference,1,7.0,0.0,scaling_check
25,KubernetesStyleFirstFit,resnet50-preprocessing,1,6.0,0.0,scaling_check
25,KubernetesStyleFirstFit,resnet50-training,1,14.6,0.0,scaling_check
25,KubernetesStyleFirstFit,python-pi,5,26.8,0.0,scaling_check
25,KubernetesStyleFirstFit,fio,4,31.2,0.0,scaling_check
30,KubernetesStyleFirstFit,resnet50-inference,6,24.0,0.0,scaling_check
30,KubernetesStyleFirstFit,speech-inference,1,3.4,0.0,scaling_check
30,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.8,0.0,scaling_check
30,KubernetesStyleFirstFit,resnet50-training,1,15.4,0.0,scaling_check
30,KubernetesStyleFirstFit,python-pi,6,31.2,0.0,scaling_check
30,KubernetesStyleFirstFit,fio,5,26.6,0.0,scaling_check
35,KubernetesStyleFirstFit,resnet50-inference,7,26.4,0.0,scaling_check
35,KubernetesStyleFirstFit,speech-inference,1,5.2,0.0,scaling_check
35,KubernetesStyleFirstFit,resnet50-preprocessing,1,5.0,0.0,scaling_check
35,KubernetesStyleFirstFit,resnet50-training,1,13.6,0.0,scaling_check
35,KubernetesStyleFirstFit,python-pi,7,28.4,0.0,scaling_check
35,KubernetesStyleFirstFit,fio,6,32.8,0.0,scaling_check
40,KubernetesStyleFirstFit,resnet50-inference,8,20.6,4133.782576412824,scaling_check
40,KubernetesStyleFirstFit,speech-inference,1,3.8,33146.23743421117,scaling_check
40,KubernetesStyleFirstFit,resnet50-preprocessing,1,5.2,0.0,scaling_check
40,KubernetesStyleFirstFit,resnet50-training,1,16.4,0.0,scaling_check
40,KubernetesStyleFirstFit,python-pi,8,29.6,12163.555364649998,scaling_check
40,KubernetesStyleFirstFit,fio,7,32.0,0.0,scaling_check
45,KubernetesStyleFirstFit,resnet50-inference,9,21.2,4713.736274321181,scaling_check
45,KubernetesStyleFirstFit,speech-inference,2,5.6,0.0,scaling_check
45,KubernetesStyleFirstFit,resnet50-preprocessing,1,4.6,0.0,scaling_check
45,KubernetesStyleFirstFit,resnet50-training,1,9.8,0.0,scaling_check
45,KubernetesStyleFirstFit,python-pi,9,32.2,12180.00169890323,scaling_check
45,KubernetesStyleFirstFit,fio,8,26.6,0.0,scaling_check
50,KubernetesStyleFirstFit,resnet50-inference,10,25.0,0.0,scaling_check
50,KubernetesStyleFirstFit,speech-inference,2,3.8,0.0,scaling_check
50,KubernetesStyleFirstFit,resnet50-preprocessing,1,4.2,0.0,scaling_check
50,KubernetesStyleFirstFit,resnet50-training,1,14.4,0.0,scaling_check
50,KubernetesStyleFirstFit,python-pi,10,32.6,0.0,scaling_check
50,KubernetesStyleFirstFit,fio,9,26.8,0.0,scaling_check
55,KubernetesStyleFirstFit,resnet50-inference,11,19.2,0.0,scaling_check
55,KubernetesStyleFirstFit,speech-inference,2,4.4,0.0,scaling_check
55,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.4,0.0,scaling_check
55,KubernetesStyleFirstFit,resnet50-training,1,13.8,0.0,scaling_check
55,KubernetesStyleFirstFit,python-pi,11,27.4,0.0,scaling_check
55,KubernetesStyleFirstFit,fio,10,27.8,0.0,scaling_check
60,KubernetesStyleFirstFit,resnet50-inference,11,22.2,0.0,scaling_check
60,KubernetesStyleFirstFit,speech-inference,2,4.8,0.0,scaling_check
60,KubernetesStyleFirstFit,resnet50-preprocessing,1,2.6,0.0,scaling_check
60,KubernetesStyleFirstFit,resnet50-training,1,15.8,0.0,scaling_check
60,KubernetesStyleFirstFit,python-pi,12,28.8,0.0,scaling_check
60,KubernetesStyleFirstFit,fio,11,26.4,0.0,scaling_check
65,KubernetesStyleFirstFit,resnet50-inference,12,24.4,0.0,scaling_check
65,KubernetesStyleFirstFit,speech-inference,2,5.8,0.0,scaling_check
65,KubernetesStyleFirstFit,resnet50-preprocessing,1,5.0,0.0,scaling_check
65,KubernetesStyleFirstFit,resnet50-training,1,12.6,0.0,scaling_check
65,KubernetesStyleFirstFit,python-pi,13,25.2,0.0,scaling_check
65,KubernetesStyleFirstFit,fio,12,32.0,0.0,scaling_check
70,KubernetesStyleFirstFit,resnet50-inference,13,25.0,0.0,scaling_check
70,KubernetesStyleFirstFit,speech-inference,2,4.2,0.0,scaling_check
70,KubernetesStyleFirstFit,resnet50-preprocessing,1,5.2,0.0,scaling_check
70,KubernetesStyleFirstFit,resnet50-training,1,12.6,0.0,scaling_check
70,KubernetesStyleFirstFit,python-pi,14,29.2,0.0,scaling_check
70,KubernetesStyleFirstFit,fio,13,29.8,0.0,scaling_check
75,KubernetesStyleFirstFit,resnet50-inference,14,21.8,531.6598168079813,scaling_check
75,KubernetesStyleFirstFit,speech-inference,2,3.6,35896.22162644087,scaling_check
75,KubernetesStyleFirstFit,resnet50-preprocessing,1,6.4,0.0,scaling_check
75,KubernetesStyleFirstFit,resnet50-training,1,14.0,0.0,scaling_check
75,KubernetesStyleFirstFit,python-pi,15,29.6,13959.104974255843,scaling_check
75,KubernetesStyleFirstFit,fio,14,24.0,0.0,scaling_check
80,KubernetesStyleFirstFit,resnet50-inference,15,21.4,523.8148336399795,scaling_check
80,KubernetesStyleFirstFit,speech-inference,3,4.2,0.0,scaling_check
80,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.2,0.0,scaling_check
80,KubernetesStyleFirstFit,resnet50-training,1,12.4,0.0,scaling_check
80,KubernetesStyleFirstFit,python-pi,16,28.8,13973.750998817943,scaling_check
80,KubernetesStyleFirstFit,fio,15,30.6,0.0,scaling_check
85,KubernetesStyleFirstFit,resnet50-inference,16,22.0,0.0,scaling_check
85,KubernetesStyleFirstFit,speech-inference,2,5.4,0.0,scaling_check
85,KubernetesStyleFirstFit,resnet50-preprocessing,1,7.4,0.0,scaling_check
85,KubernetesStyleFirstFit,resnet50-training,1,14.0,0.0,scaling_check
85,KubernetesStyleFirstFit,python-pi,17,28.6,0.0,scaling_check
85,KubernetesStyleFirstFit,fio,16,26.4,0.0,scaling_check
90,KubernetesStyleFirstFit,resnet50-inference,17,26.8,0.0,scaling_check
90,KubernetesStyleFirstFit,speech-inference,2,5.8,0.0,scaling_check
90,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.8,0.0,scaling_check
90,KubernetesStyleFirstFit,resnet50-training,1,13.8,0.0,scaling_check
90,KubernetesStyleFirstFit,python-pi,18,30.2,0.0,scaling_check
90,KubernetesStyleFirstFit,fio,17,26.8,0.0,scaling_check
95,KubernetesStyleFirstFit,resnet50-inference,18,25.8,0.0,scaling_check
95,KubernetesStyleFirstFit,speech-inference,2,5.0,0.0,scaling_check
95,KubernetesStyleFirstFit,resnet50-preprocessing,1,3.2,0.0,scaling_check
95,KubernetesStyleFirstFit,resnet50-training,1,15.6,0.0,scaling_check
95,KubernetesStyleFirstFit,python-pi,19,25.4,0.0,scaling_check
95,KubernetesStyleFirstFit,fio,18,33.2,0.0,scaling_check
100,KubernetesStyleFirstFit,resnet50-inference,19,23.0,0.0,scaling_check
