value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_47,139798946123344
deploy,resnet50-inference-downtown,nx_46,139798946122576
deploy,resnet50-inference-suburb,nano_56,139798944376016
deploy,resnet50-inference-industrial,nano_58,139798944377024
deploy,speech-inference,rockpi_1,139798944377984
deploy,speech-inference-downtown,rockpi_1,139798944378944
startup,speech-inference-downtown,rockpi_1,139798944378944
setup,speech-inference-downtown,rockpi_1,139798944378944
deploy,speech-inference-suburb,rockpi_97,139798944379904
deploy,resnet50-training,nano_0,139798944380864
deploy,resnet50-training-downtown,nx_0,139798944381824
deploy,python-pi,rockpi_97,139798944382784
deploy,python-pi-downtown,coral_19,139798944498496
deploy,python-pi-suburb,coral_22,139798944499456
deploy,fio,rpi3_93,139798944500416
deploy,fio-downtown,rpi3_93,139798944501376
startup,fio-downtown,rpi3_93,139798944501376
setup,fio-downtown,rpi3_93,139798944501376
finish,fio-downtown,rpi3_93,139798944501376
deploy,fio-suburb,rpi3_94,139798944502336
startup,fio,rpi3_93,139798944500416
setup,fio,rpi3_93,139798944500416
finish,fio,rpi3_93,139798944500416
startup,fio-suburb,rpi3_94,139798944502336
setup,fio-suburb,rpi3_94,139798944502336
finish,fio-suburb,rpi3_94,139798944502336
startup,python-pi-downtown,coral_19,139798944498496
setup,python-pi-downtown,coral_19,139798944498496
finish,python-pi-downtown,coral_19,139798944498496
startup,python-pi-suburb,coral_22,139798944499456
setup,python-pi-suburb,coral_22,139798944499456
finish,python-pi-suburb,coral_22,139798944499456
startup,speech-inference,rockpi_1,139798944377984
setup,speech-inference,rockpi_1,139798944377984
startup,speech-inference-suburb,rockpi_97,139798944379904
setup,speech-inference-suburb,rockpi_97,139798944379904
startup,resnet50-inference,nano_47,139798946123344
setup,resnet50-inference,nano_47,139798946123344
startup,resnet50-inference-downtown,nx_46,139798946122576
setup,resnet50-inference-downtown,nx_46,139798946122576
startup,resnet50-inference-suburb,nano_56,139798944376016
setup,resnet50-inference-suburb,nano_56,139798944376016
startup,resnet50-inference-industrial,nano_58,139798944377024
setup,resnet50-inference-industrial,nano_58,139798944377024
startup,resnet50-training,nano_0,139798944380864
setup,resnet50-training,nano_0,139798944380864
finish,resnet50-training,nano_0,139798944380864
startup,resnet50-training-downtown,nx_0,139798944381824
setup,resnet50-training-downtown,nx_0,139798944381824
finish,resnet50-training-downtown,nx_0,139798944381824
startup,python-pi,rockpi_97,139798944382784
setup,python-pi,rockpi_97,139798944382784
finish,python-pi,rockpi_97,139798944382784
finish,speech-inference-downtown,rockpi_1,139798944378944
finish,speech-inference-suburb,rockpi_97,139798944379904
finish,speech-inference,rockpi_1,139798944377984
finish,resnet50-inference-downtown,nx_46,139798946122576
finish,resnet50-inference-suburb,nano_56,139798944376016
