timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,HighPerformanceShortTimeBinPacker,resnet50-inference,1,15.0,1302.6423435124045,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference,1,3.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,2.8,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-training,1,6.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi,1,15.4,2008.5243067018378,scaling_check
5,HighPerformanceShortTimeBinPacker,fio,1,13.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference,2,17.8,1302.6423435124045,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference,2,5.6,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,2,6.4,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-training,2,13.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi,2,29.2,2008.5243067018378,scaling_check
10,HighPerformanceShortTimeBinPacker,fio,2,30.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference,3,24.0,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference,3,3.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,3,5.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-training,3,16.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi,3,23.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio,3,31.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference,3,23.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference,4,8.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,4,4.2,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-training,4,13.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi,4,30.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio,4,31.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference,3,24.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference,5,2.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,5,4.8,0.0,scaling_check
