value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139897364407904,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139897364435728,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139897364407904,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139897364407904,nx_7,True
queue,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139897364440848,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139897366148240,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139897363366576,,
start,resnet50-training,faas-workloads/resnet-training-gpu,139897364435728,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139897364435728,nx_7,True
start,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139897364440848,,
finish,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139897364440848,coral_10,True
start,speech-inference,faas-workloads/speech-inference-tflite,139897366148240,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139897366148240,coral_15,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139897363366576,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139897363366576,coral_20,True
