value,name,type,data_type
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_95,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_29,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_29,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_95,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_9,downlink,data_download
103000000,shared_9,shared,data_download
103000000,link_nx_1,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_6,downlink,data_download
103000000,shared_6,shared,data_download
103000000,link_nx_0,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_6,downlink,data_download
103000000,shared_6,shared,data_download
103000000,link_tx2_2,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_tx2_1,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_tx2_0,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_17,downlink,data_download
58000000,shared_17,shared,data_download
58000000,link_nx_3,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_17,downlink,data_download
58000000,shared_17,shared,data_download
58000000,link_nx_3,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_17,downlink,data_download
58000000,shared_17,shared,data_download
58000000,link_nx_3,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_9,downlink,data_download
58000000,shared_9,shared,data_download
58000000,link_nx_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_9,downlink,data_download
58000000,shared_9,shared,data_download
58000000,link_nx_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_17,downlink,data_download
58000000,shared_17,shared,data_download
58000000,link_nx_3,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_9,downlink,data_download
58000000,shared_9,shared,data_download
58000000,link_nx_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_shared_9,downlink,data_download
58000000,shared_9,shared,data_download
58000000,link_nx_2,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_38,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_2,downlink,data_download
48000000,shared_2,shared,data_download
48000000,link_rpi4_148,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_2,downlink,data_download
48000000,shared_2,shared,data_download
48000000,link_rpi4_149,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_2,downlink,data_download
48000000,shared_2,shared,data_download
48000000,link_rpi3_165,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_21,downlink,data_download
103000000,shared_21,shared,data_download
103000000,link_nano_0,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_15,downlink,data_download
103000000,shared_15,shared,data_download
103000000,link_tx2_3,node,data_download
103000000,link_nuc_47,node,data_download
103000000,shared_47,shared,data_download
103000000,up_shared_47,uplink,data_download
103000000,down_shared_21,downlink,data_download
103000000,shared_21,shared,data_download
103000000,link_nano_1,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi4_67,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi4_10,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi4_11,node,data_download
48000000,link_nuc_47,node,data_download
48000000,shared_47,shared,data_download
48000000,up_shared_47,uplink,data_download
48000000,down_shared_3,downlink,data_download
48000000,shared_3,shared,data_download
48000000,link_rpi3_24,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_1,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_2,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_1,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_1,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
58000000,up_shared_47,uplink,data_download
58000000,down_cloudlet_0,downlink,data_download
58000000,link_xeongpu_1,node,data_download
58000000,link_nuc_47,node,data_download
58000000,shared_47,shared,data_download
