timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,HighPerformanceShortTimeBinPacker,resnet50-inference,1,6.6,490.91239906229856,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference,1,1.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-training,1,3.6,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi,1,10.0,1273.9463168973057,scaling_check
5,HighPerformanceShortTimeBinPacker,fio,1,11.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference,2,12.0,490.91239906229856,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference,1,3.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,3.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-training,1,7.8,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi,2,17.2,1273.9463168973057,scaling_check
10,HighPerformanceShortTimeBinPacker,fio,2,16.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference,3,14.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference,1,2.0,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,2.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-training,2,8.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi,3,17.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio,3,17.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference,4,16.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference,1,3.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,2.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-training,3,5.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi,4,14.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio,4,14.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference,5,15.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference,1,4.2,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,2.2,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-training,4,8.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi,5,16.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,fio,5,20.2,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-inference,6,14.6,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,speech-inference,1,3.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,2.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-training,5,8.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi,6,18.0,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,fio,6,17.6,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,resnet50-inference,7,14.4,0.0,scaling_check
