value,name,type,data_type
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_33,downlink,data_download
48000000,shared_33,shared,data_download
48000000,link_rockpi_59,node,data_download
103000000,link_nuc_5,node,data_download
103000000,shared_5,shared,data_download
103000000,up_shared_5,uplink,data_download
103000000,down_shared_1,downlink,data_download
103000000,shared_1,shared,data_download
103000000,link_nx_14,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_22,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_22,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_22,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_22,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
48000000,down_shared_33,downlink,data_download
48000000,shared_33,shared,data_download
48000000,link_rockpi_13,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nano_38,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nano_38,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nano_38,node,data_download
58000000,link_nuc_5,node,data_download
58000000,shared_5,shared,data_download
58000000,up_shared_5,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nano_38,node,data_download
103000000,link_nuc_5,node,data_download
103000000,shared_5,shared,data_download
103000000,up_shared_5,uplink,data_download
103000000,down_shared_1,downlink,data_download
103000000,shared_1,shared,data_download
103000000,link_nano_24,node,data_download
48000000,link_nuc_5,node,data_download
48000000,shared_5,shared,data_download
48000000,up_shared_5,uplink,data_download
