FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-07-18 17:02:53

Total deployment events: 1809
Number of node-function combinations: 575

Event Type Summary:
  Deployment events: 15
  Replica events: 896
  Network events: 898

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 194.0s | replica    | coral_2              | resnet50-inference        | startup replica of resnet50-inference
t= 195.0s | replica    | coral_2              | resnet50-inference        | setup replica of resnet50-inference
t= 196.0s | replica    | coral_3              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 197.0s | replica    | coral_3              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 198.0s | replica    | nuc_8                | resnet50-training         | startup replica of resnet50-training
t= 199.0s | replica    | nuc_8                | resnet50-training         | setup replica of resnet50-training
t= 200.0s | replica    | nuc_8                | resnet50-training         | finish replica of resnet50-training
t= 201.0s | replica    | rockpi_15            | speech-inference          | deploy replica of speech-inference
t= 202.0s | replica    | rockpi_15            | speech-inference          | startup replica of speech-inference
t= 203.0s | replica    | rockpi_15            | speech-inference          | setup replica of speech-inference
t= 204.0s | replica    | rockpi_25            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 205.0s | replica    | rockpi_25            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 206.0s | replica    | rockpi_25            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 207.0s | replica    | rockpi_25            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 208.0s | replica    | rpi3_16              | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 209.0s | replica    | rpi3_17              | resnet50-inference        | deploy replica of resnet50-inference
t= 210.0s | replica    | rpi4_36              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 211.0s | replica    | rpi4_37              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 212.0s | replica    | rpi3_27              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 213.0s | replica    | rpi3_28              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 214.0s | replica    | nuc_10               | resnet50-training         | deploy replica of resnet50-training
t= 215.0s | replica    | nuc_11               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 216.0s | replica    | rpi3_16              | speech-inference-industrial | startup replica of speech-inference-industrial
t= 217.0s | replica    | rpi3_16              | speech-inference-industrial | setup replica of speech-inference-industrial
t= 218.0s | replica    | rockpi_25            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 219.0s | replica    | rockpi_25            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 220.0s | replica    | rpi3_17              | resnet50-inference        | startup replica of resnet50-inference
t= 221.0s | replica    | rpi3_17              | resnet50-inference        | setup replica of resnet50-inference
t= 222.0s | replica    | rpi4_36              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 223.0s | replica    | rpi4_36              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 224.0s | replica    | rpi4_37              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 225.0s | replica    | rpi4_37              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 226.0s | replica    | rpi3_27              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 227.0s | replica    | rpi3_27              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 228.0s | replica    | rpi3_28              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 229.0s | replica    | rpi3_28              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 230.0s | replica    | nuc_10               | resnet50-training         | startup replica of resnet50-training
t= 231.0s | replica    | nuc_10               | resnet50-training         | setup replica of resnet50-training
t= 232.0s | replica    | nuc_10               | resnet50-training         | finish replica of resnet50-training
t= 233.0s | replica    | nuc_11               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 234.0s | replica    | nuc_11               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 235.0s | replica    | nuc_11               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 236.0s | replica    | rockpi_26            | speech-inference          | deploy replica of speech-inference
t= 237.0s | replica    | rockpi_26            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 238.0s | replica    | rockpi_26            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 239.0s | replica    | rockpi_26            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 240.0s | replica    | rockpi_10            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 241.0s | replica    | rockpi_10            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 242.0s | replica    | rockpi_10            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 243.0s | replica    | rockpi_10            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 244.0s | replica    | rpi3_29              | resnet50-inference        | deploy replica of resnet50-inference
t= 245.0s | replica    | rpi4_44              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 246.0s | replica    | rpi4_45              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 247.0s | replica    | coral_4              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 248.0s | replica    | rpi4_34              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 249.0s | replica    | nuc_12               | resnet50-training         | deploy replica of resnet50-training
t= 250.0s | replica    | nuc_13               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 251.0s | replica    | rockpi_26            | speech-inference          | startup replica of speech-inference
t= 252.0s | replica    | rockpi_26            | speech-inference          | setup replica of speech-inference
t= 253.0s | replica    | rockpi_10            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 254.0s | replica    | rockpi_10            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 255.0s | replica    | rpi3_29              | resnet50-inference        | startup replica of resnet50-inference
t= 256.0s | replica    | rpi3_29              | resnet50-inference        | setup replica of resnet50-inference
t= 257.0s | replica    | rpi4_44              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 258.0s | replica    | rpi4_44              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 259.0s | replica    | rpi4_45              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 260.0s | replica    | rpi4_45              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 261.0s | replica    | rpi4_34              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 262.0s | replica    | rpi4_34              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 263.0s | replica    | coral_4              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 264.0s | replica    | coral_4              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 265.0s | replica    | rockpi_21            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 266.0s | replica    | rockpi_9             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 267.0s | replica    | nuc_12               | resnet50-training         | startup replica of resnet50-training
t= 268.0s | replica    | nuc_12               | resnet50-training         | setup replica of resnet50-training
t= 269.0s | replica    | nuc_12               | resnet50-training         | finish replica of resnet50-training
t= 270.0s | replica    | nuc_13               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 271.0s | replica    | nuc_13               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 272.0s | replica    | nuc_13               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 273.0s | replica    | rockpi_21            | speech-inference          | finish replica of speech-inference
t= 274.0s | replica    | rockpi_9             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 275.0s | replica    | rpi4_35              | speech-inference          | deploy replica of speech-inference
t= 276.0s | replica    | rockpi_11            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 277.0s | replica    | rpi4_57              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 278.0s | replica    | coral_0              | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 279.0s | replica    | rpi4_54              | resnet50-inference        | deploy replica of resnet50-inference
t= 280.0s | replica    | rpi4_55              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 281.0s | replica    | rpi4_2               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 282.0s | replica    | rpi4_3               | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 283.0s | replica    | rpi3_39              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 284.0s | replica    | nuc_14               | resnet50-training         | deploy replica of resnet50-training
t= 285.0s | replica    | nuc_15               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 286.0s | replica    | rpi4_35              | speech-inference          | startup replica of speech-inference
t= 287.0s | replica    | rpi4_35              | speech-inference          | setup replica of speech-inference
t= 288.0s | replica    | rpi4_57              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 289.0s | replica    | rpi4_57              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 290.0s | replica    | rockpi_11            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 291.0s | replica    | rockpi_11            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 292.0s | replica    | coral_0              | speech-inference-industrial | startup replica of speech-inference-industrial
t= 293.0s | replica    | coral_0              | speech-inference-industrial | setup replica of speech-inference-industrial
t= 294.0s | replica    | rpi4_54              | resnet50-inference        | startup replica of resnet50-inference
t= 295.0s | replica    | rpi4_54              | resnet50-inference        | setup replica of resnet50-inference
t= 296.0s | replica    | rpi4_55              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 297.0s | replica    | rpi4_55              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 298.0s | replica    | rpi4_2               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 299.0s | replica    | rpi4_2               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 300.0s | replica    | rpi4_3               | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 301.0s | replica    | rpi4_3               | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 302.0s | replica    | rpi3_39              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 303.0s | replica    | rpi3_39              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 304.0s | replica    | nuc_14               | resnet50-training         | startup replica of resnet50-training
t= 305.0s | replica    | nuc_14               | resnet50-training         | setup replica of resnet50-training
t= 306.0s | replica    | nuc_14               | resnet50-training         | finish replica of resnet50-training
t= 307.0s | replica    | nuc_15               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 308.0s | replica    | nuc_15               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 309.0s | replica    | nuc_15               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 310.0s | replica    | rockpi_17            | speech-inference          | deploy replica of speech-inference
t= 311.0s | replica    | rockpi_17            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 312.0s | replica    | rockpi_17            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 313.0s | replica    | rockpi_17            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 314.0s | replica    | rockpi_24            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 315.0s | replica    | rockpi_24            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 316.0s | replica    | rockpi_24            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 317.0s | replica    | rockpi_24            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 318.0s | replica    | rpi3_40              | resnet50-inference        | deploy replica of resnet50-inference
t= 319.0s | replica    | rpi3_41              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 320.0s | replica    | rpi4_28              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 321.0s | replica    | rpi4_29              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 322.0s | replica    | rpi4_24              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 323.0s | replica    | nuc_16               | resnet50-training         | deploy replica of resnet50-training
t= 324.0s | replica    | nuc_17               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 325.0s | replica    | rockpi_17            | speech-inference          | startup replica of speech-inference
t= 326.0s | replica    | rockpi_17            | speech-inference          | setup replica of speech-inference
t= 327.0s | replica    | rockpi_24            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 328.0s | replica    | rockpi_24            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 329.0s | replica    | rpi3_40              | resnet50-inference        | startup replica of resnet50-inference
t= 330.0s | replica    | rpi3_40              | resnet50-inference        | setup replica of resnet50-inference
t= 331.0s | replica    | rpi3_41              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 332.0s | replica    | rpi3_41              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 333.0s | replica    | rpi4_28              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 334.0s | replica    | rpi4_28              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 335.0s | replica    | rpi4_29              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 336.0s | replica    | rpi4_29              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 337.0s | replica    | rpi4_24              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 338.0s | replica    | rpi4_24              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 339.0s | replica    | nuc_16               | resnet50-training         | startup replica of resnet50-training
t= 340.0s | replica    | nuc_16               | resnet50-training         | setup replica of resnet50-training
t= 341.0s | replica    | nuc_16               | resnet50-training         | finish replica of resnet50-training
t= 342.0s | replica    | nuc_17               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 343.0s | replica    | nuc_17               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 344.0s | replica    | nuc_17               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 345.0s | replica    | rpi4_51              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 346.0s | replica    | rockpi_19            | speech-inference          | deploy replica of speech-inference
t= 347.0s | replica    | rockpi_19            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 348.0s | replica    | rockpi_19            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 349.0s | replica    | rockpi_19            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 350.0s | replica    | rockpi_30            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 351.0s | replica    | rockpi_30            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 352.0s | replica    | rockpi_30            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 353.0s | replica    | rockpi_30            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 354.0s | replica    | rpi4_25              | resnet50-inference        | deploy replica of resnet50-inference
t= 355.0s | replica    | rpi4_30              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 356.0s | replica    | rpi4_31              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 357.0s | replica    | rpi4_42              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 358.0s | replica    | rpi4_43              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 359.0s | replica    | nuc_0                | resnet50-training         | deploy replica of resnet50-training
t= 360.0s | replica    | nuc_0                | resnet50-training         | startup replica of resnet50-training
t= 361.0s | replica    | nuc_0                | resnet50-training         | setup replica of resnet50-training
t= 362.0s | replica    | nuc_0                | resnet50-training         | finish replica of resnet50-training
t= 363.0s | replica    | nuc_1                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 364.0s | replica    | nuc_1                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 365.0s | replica    | nuc_1                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 366.0s | replica    | nuc_1                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 367.0s | replica    | rockpi_19            | speech-inference          | startup replica of speech-inference
t= 368.0s | replica    | rockpi_19            | speech-inference          | setup replica of speech-inference
t= 369.0s | replica    | rockpi_30            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 370.0s | replica    | rockpi_30            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 371.0s | replica    | rpi3_37              | speech-inference-industrial | finish replica of speech-inference-industrial
t= 372.0s | replica    | rpi4_25              | resnet50-inference        | startup replica of resnet50-inference
t= 373.0s | replica    | rpi4_25              | resnet50-inference        | setup replica of resnet50-inference
t= 374.0s | replica    | rpi4_30              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 375.0s | replica    | rpi4_30              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 376.0s | replica    | rpi4_31              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 377.0s | replica    | rpi4_31              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 378.0s | replica    | rpi4_42              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 379.0s | replica    | rpi4_42              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 380.0s | replica    | rpi4_43              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 381.0s | replica    | rpi4_43              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 382.0s | replica    | rpi3_36              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 383.0s | replica    | rpi4_50              | speech-inference          | finish replica of speech-inference
t= 384.0s | replica    | rpi3_45              | resnet50-inference        | finish replica of resnet50-inference
t= 385.0s | replica    | rpi3_47              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 386.0s | replica    | rpi4_52              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 387.0s | replica    | rpi3_46              | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t= 388.0s | replica    | rockpi_0             | speech-inference          | deploy replica of speech-inference
t= 389.0s | replica    | rockpi_0             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 390.0s | replica    | rockpi_0             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 391.0s | replica    | rockpi_0             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 392.0s | replica    | rpi4_53              | resnet50-inference-residential | finish replica of resnet50-inference-residential
t= 393.0s | replica    | rockpi_16            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 394.0s | replica    | rockpi_16            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 395.0s | replica    | rockpi_16            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 396.0s | replica    | rockpi_16            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 397.0s | replica    | rpi3_12              | resnet50-inference        | deploy replica of resnet50-inference
t= 398.0s | replica    | rpi3_13              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 399.0s | replica    | rpi3_14              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 400.0s | replica    | rpi4_8               | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 401.0s | replica    | rpi4_9               | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 402.0s | replica    | nuc_2                | resnet50-training         | deploy replica of resnet50-training
t= 403.0s | replica    | nuc_2                | resnet50-training         | startup replica of resnet50-training
t= 404.0s | replica    | nuc_2                | resnet50-training         | setup replica of resnet50-training
t= 405.0s | replica    | nuc_2                | resnet50-training         | finish replica of resnet50-training
t= 406.0s | replica    | nuc_3                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 407.0s | replica    | nuc_3                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 408.0s | replica    | nuc_3                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 409.0s | replica    | nuc_3                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 410.0s | replica    | rockpi_0             | speech-inference          | startup replica of speech-inference
t= 411.0s | replica    | rockpi_0             | speech-inference          | setup replica of speech-inference
t= 412.0s | replica    | rockpi_16            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 413.0s | replica    | rockpi_16            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 414.0s | replica    | rpi3_12              | resnet50-inference        | startup replica of resnet50-inference
t= 415.0s | replica    | rpi3_12              | resnet50-inference        | setup replica of resnet50-inference
t= 416.0s | replica    | rpi3_13              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 417.0s | replica    | rpi3_13              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 418.0s | replica    | rpi3_14              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 419.0s | replica    | rpi3_14              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 420.0s | replica    | rpi4_8               | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 421.0s | replica    | rpi4_8               | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 422.0s | replica    | rpi4_9               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 423.0s | replica    | rpi4_9               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 424.0s | replica    | rockpi_18            | speech-inference          | deploy replica of speech-inference
t= 425.0s | replica    | rockpi_18            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 426.0s | replica    | rockpi_18            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 427.0s | replica    | rockpi_18            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 428.0s | replica    | rockpi_23            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 429.0s | replica    | rockpi_23            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 430.0s | replica    | rockpi_23            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 431.0s | replica    | rockpi_23            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 432.0s | replica    | rpi4_26              | resnet50-inference        | deploy replica of resnet50-inference
t= 433.0s | replica    | rpi4_27              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 434.0s | replica    | rpi4_16              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 435.0s | replica    | rpi4_17              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 436.0s | replica    | rpi4_22              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 437.0s | replica    | nuc_4                | resnet50-training         | deploy replica of resnet50-training
t= 438.0s | replica    | nuc_4                | resnet50-training         | startup replica of resnet50-training
t= 439.0s | replica    | nuc_4                | resnet50-training         | setup replica of resnet50-training
t= 440.0s | replica    | nuc_4                | resnet50-training         | finish replica of resnet50-training
t= 441.0s | replica    | nuc_5                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 442.0s | replica    | nuc_5                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 443.0s | replica    | nuc_5                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 444.0s | replica    | nuc_5                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 445.0s | replica    | rockpi_18            | speech-inference          | startup replica of speech-inference
t= 446.0s | replica    | rockpi_18            | speech-inference          | setup replica of speech-inference
t= 447.0s | replica    | rockpi_23            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 448.0s | replica    | rockpi_23            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 449.0s | replica    | rpi4_26              | resnet50-inference        | startup replica of resnet50-inference
t= 450.0s | replica    | rpi4_26              | resnet50-inference        | setup replica of resnet50-inference
t= 451.0s | replica    | rpi4_27              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 452.0s | replica    | rpi4_27              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 453.0s | replica    | rpi4_16              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 454.0s | replica    | rpi4_16              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 455.0s | replica    | rpi4_17              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 456.0s | replica    | rpi4_17              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 457.0s | replica    | rpi4_22              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 458.0s | replica    | rpi4_22              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 459.0s | replica    | rockpi_8             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 460.0s | replica    | rpi4_1               | speech-inference          | finish replica of speech-inference
t= 461.0s | replica    | rockpi_15            | speech-inference-industrial | finish replica of speech-inference-industrial
t= 462.0s | replica    | rockpi_8             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 463.0s | replica    | rockpi_31            | speech-inference          | deploy replica of speech-inference
t= 464.0s | replica    | rockpi_31            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 465.0s | replica    | rockpi_31            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 466.0s | replica    | rockpi_31            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 467.0s | replica    | rockpi_4             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 468.0s | replica    | rockpi_4             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 469.0s | replica    | rockpi_4             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 470.0s | replica    | rockpi_4             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 471.0s | replica    | rpi4_23              | resnet50-inference        | deploy replica of resnet50-inference
t= 472.0s | replica    | rpi4_38              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 473.0s | replica    | rpi4_39              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 474.0s | replica    | rpi3_24              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 475.0s | replica    | rpi3_25              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 476.0s | replica    | nuc_6                | resnet50-training         | deploy replica of resnet50-training
t= 477.0s | replica    | nuc_6                | resnet50-training         | startup replica of resnet50-training
t= 478.0s | replica    | nuc_6                | resnet50-training         | setup replica of resnet50-training
t= 479.0s | replica    | nuc_6                | resnet50-training         | finish replica of resnet50-training
t= 480.0s | replica    | nuc_7                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 481.0s | replica    | nuc_7                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 482.0s | replica    | nuc_7                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 483.0s | replica    | nuc_7                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 484.0s | replica    | rockpi_31            | speech-inference          | startup replica of speech-inference
t= 485.0s | replica    | rockpi_31            | speech-inference          | setup replica of speech-inference
t= 486.0s | replica    | rockpi_4             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 487.0s | replica    | rockpi_4             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 488.0s | replica    | rpi4_23              | resnet50-inference        | startup replica of resnet50-inference
t= 489.0s | replica    | rpi4_23              | resnet50-inference        | setup replica of resnet50-inference
t= 490.0s | replica    | rpi4_38              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 491.0s | replica    | rpi4_38              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 492.0s | replica    | rpi4_39              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 493.0s | replica    | rpi4_39              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 494.0s | replica    | rpi3_24              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 495.0s | replica    | rpi3_24              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 496.0s | replica    | rpi3_25              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 497.0s | replica    | rpi3_25              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 498.0s | replica    | rockpi_3             | speech-inference          | deploy replica of speech-inference
t= 499.0s | replica    | rockpi_3             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 500.0s | replica    | rockpi_3             | speech-inference-downtown | startup replica of speech-inference-downtown
