value,name,type,data_type
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_4,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_4,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_12,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_coral_3,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_13,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_3,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_2,node,data_download
48000000,link_nuc_6,node,data_download
48000000,shared_6,shared,data_download
48000000,up_shared_6,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_nx_8,node,data_download
103000000,link_nuc_6,node,data_download
103000000,shared_6,shared,data_download
103000000,up_shared_6,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nano_25,node,data_download
103000000,link_nuc_6,node,data_download
103000000,shared_6,shared,data_download
103000000,up_shared_6,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
