value,name,type,data_type
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_48,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi4_49,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi3_54,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rpi3_55,node,data_download
103000000,link_nuc_8,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_shared_16,downlink,data_download
103000000,shared_16,shared,data_download
103000000,link_nano_2,node,data_download
103000000,link_nuc_8,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_shared_16,downlink,data_download
103000000,shared_16,shared,data_download
103000000,link_nano_1,node,data_download
103000000,link_nuc_8,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_shared_1,downlink,data_download
103000000,shared_1,shared,data_download
103000000,link_rpi4_56,node,data_download
103000000,link_nuc_8,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_shared_14,downlink,data_download
103000000,shared_14,shared,data_download
103000000,link_nano_0,node,data_download
103000000,link_nuc_8,node,data_download
103000000,shared_8,shared,data_download
103000000,up_shared_8,uplink,data_download
103000000,down_cloudlet_0,downlink,data_download
103000000,link_xeongpu_0,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_17,downlink,data_download
48000000,shared_17,shared,data_download
48000000,link_rockpi_22,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_17,downlink,data_download
48000000,shared_17,shared,data_download
48000000,link_rpi4_20,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_17,downlink,data_download
48000000,shared_17,shared,data_download
48000000,link_rpi4_21,node,data_download
48000000,link_nuc_8,node,data_download
48000000,shared_8,shared,data_download
48000000,up_shared_8,uplink,data_download
48000000,down_shared_17,downlink,data_download
48000000,shared_17,shared,data_download
48000000,link_rockpi_22,node,data_download
