value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140266727883440,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_3
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_8
deploy,fio,faas-workloads/fio,140266727886272,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_17
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_10
deploy,fio,faas-workloads/fio,140266727886272,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_15
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,coral_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_26
deploy,python-pi,faas-workloads/python-pi,140266727885456,coral_3
deploy,fio,faas-workloads/fio,140266727886272,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rpi3_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_18
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_13
deploy,fio,faas-workloads/fio,140266727886272,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_19
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_4
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_3
deploy,fio,faas-workloads/fio,140266727886272,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_9
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_12
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_12
deploy,fio,faas-workloads/fio,140266727886272,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_21
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_7
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_5
deploy,fio,faas-workloads/fio,140266727886272,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_20
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_11
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_21
deploy,fio,faas-workloads/fio,140266727886272,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_22
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_19
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_10
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_19
deploy,fio,faas-workloads/fio,140266727886272,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,nx_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_28
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_16
deploy,fio,faas-workloads/fio,140266727886272,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_16
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_1
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_14
deploy,fio,faas-workloads/fio,140266727886272,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_5
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_4
deploy,fio,faas-workloads/fio,140266727886272,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_5
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_10
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_12
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_10
deploy,fio,faas-workloads/fio,140266727886272,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,nx_7
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_7
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_0
deploy,fio,faas-workloads/fio,140266727886272,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_16
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_28
deploy,fio,faas-workloads/fio,140266727886272,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_27
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_28
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_6
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_11
deploy,fio,faas-workloads/fio,140266727886272,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_14
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_23
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_4
deploy,fio,faas-workloads/fio,140266727886272,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_24
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rpi3_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_2
deploy,python-pi,faas-workloads/python-pi,140266727885456,rpi3_2
deploy,fio,faas-workloads/fio,140266727886272,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_9
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_23
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nano_13
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_23
deploy,fio,faas-workloads/fio,140266727886272,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nx_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_11
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_1
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_11
deploy,fio,faas-workloads/fio,140266727886272,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_25
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140266727884304,nx_8
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_25
deploy,fio,faas-workloads/fio,140266727886272,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727864640,nano_4
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,coral_0
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_1
deploy,fio,faas-workloads/fio,140266727886272,rpi3_10
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_1
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_2
deploy,fio,faas-workloads/fio,140266727886272,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,coral_2
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_2
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_3
deploy,fio,faas-workloads/fio,140266727886272,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,rpi3_15
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_3
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_32
deploy,fio,faas-workloads/fio,140266727886272,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,rpi3_16
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_32
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_5
deploy,fio,faas-workloads/fio,140266727886272,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,rpi3_17
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,nx_12
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_22
deploy,fio,faas-workloads/fio,140266727886272,rpi3_17
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,rpi3_33
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_22
deploy,python-pi,faas-workloads/python-pi,140266727885456,rockpi_24
deploy,fio,faas-workloads/fio,140266727886272,rpi3_33
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140266727864880,rpi3_34
deploy,resnet50-training,faas-workloads/resnet-training-cpu,140266727884544,nuc_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140266727866080,rockpi_24
deploy,python-pi,faas-workloads/python-pi,140266727885456,nx_6
deploy,fio,faas-workloads/fio,140266727886272,rpi3_34
