value,name,type,data_type
48000000,link_rpi4_2,node,data_download
48000000,shared_4,shared,data_download
48000000,up_shared_4,uplink,data_download
48000000,down_shared_7,downlink,data_download
48000000,shared_7,shared,data_download
48000000,link_rpi4_4,node,data_download
48000000,link_rpi4_2,node,data_download
48000000,shared_4,shared,data_download
48000000,up_shared_4,uplink,data_download
48000000,down_shared_7,downlink,data_download
48000000,shared_7,shared,data_download
48000000,link_rpi4_29,node,data_download
48000000,link_rpi4_2,node,data_download
48000000,shared_4,shared,data_download
48000000,up_shared_4,uplink,data_download
48000000,down_shared_7,downlink,data_download
48000000,shared_7,shared,data_download
48000000,link_rpi4_28,node,data_download
103000000,link_rpi4_2,node,data_download
103000000,shared_4,shared,data_download
103000000,up_shared_4,uplink,data_download
103000000,down_shared_3,downlink,data_download
103000000,shared_3,shared,data_download
103000000,link_nano_0,node,data_download
103000000,link_rpi4_2,node,data_download
103000000,shared_4,shared,data_download
103000000,up_shared_4,uplink,data_download
103000000,down_shared_3,downlink,data_download
103000000,shared_3,shared,data_download
103000000,link_nano_1,node,data_download
103000000,link_rpi4_2,node,data_download
103000000,shared_4,shared,data_download
103000000,link_nano_2,node,data_download
103000000,link_rpi4_2,node,data_download
103000000,shared_4,shared,data_download
103000000,up_shared_4,uplink,data_download
103000000,down_shared_6,downlink,data_download
103000000,shared_6,shared,data_download
103000000,link_nx_0,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nx_0,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nx_0,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nx_0,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nx_0,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nano_3,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nano_3,node,data_download
58000000,link_rpi4_2,node,data_download
58000000,shared_4,shared,data_download
58000000,up_shared_4,uplink,data_download
58000000,down_shared_6,downlink,data_download
58000000,shared_6,shared,data_download
58000000,link_nano_3,node,data_download
