timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,HighPerformanceShortTimeBinPacker,resnet50-inference,1,2.2,376.0578486470716,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-training,1,1.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi,1,2.6,994.2876697364502,scaling_check
5,HighPerformanceShortTimeBinPacker,fio,1,2.6,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference,1,4.8,376.0578486470716,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference,1,1.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-training,1,2.4,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi,2,6.2,994.2876697364502,scaling_check
10,HighPerformanceShortTimeBinPacker,fio,1,6.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference,1,5.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference,1,1.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-training,1,2.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi,3,7.0,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio,2,7.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference,2,6.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference,1,1.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-training,1,3.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi,4,7.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio,3,7.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference,3,6.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference,1,1.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-training,1,3.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi,5,8.2,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,fio,4,8.2,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-inference,4,7.0,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,speech-inference,1,1.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,1.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,resnet50-training,1,3.4,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi,6,8.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,fio,5,8.8,0.0,scaling_check
