timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,LowPowerLongTimeBinPacker,resnet50-inference,1,2.2,376.0578486470716,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference,1,0.4,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,0.4,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-training,1,1.0,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi,1,2.6,994.2876697364502,scaling_check
5,LowPowerLongTimeBinPacker,fio,1,2.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference,1,4.8,376.0578486470716,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference,1,1.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.2,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-training,1,2.4,0.0,scaling_check
10,LowPowerLongTimeBinPacker,python-pi,2,6.2,994.2876697364502,scaling_check
10,LowPowerLongTimeBinPacker,fio,1,6.2,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference,1,5.6,0.0,scaling_check
15,LowPowerLongTimeBinPacker,speech-inference,1,1.4,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.4,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-training,1,2.8,0.0,scaling_check
15,LowPowerLongTimeBinPacker,python-pi,3,7.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,fio,1,7.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference,1,6.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,speech-inference,1,1.6,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-training,1,3.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,python-pi,3,7.6,0.0,scaling_check
20,LowPowerLongTimeBinPacker,fio,1,7.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference,1,6.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,speech-inference,1,1.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-training,1,3.4,0.0,scaling_check
25,LowPowerLongTimeBinPacker,python-pi,3,8.2,0.0,scaling_check
25,LowPowerLongTimeBinPacker,fio,1,8.2,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference,1,7.0,0.0,scaling_check
30,LowPowerLongTimeBinPacker,speech-inference,1,1.8,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.8,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-training,1,3.4,0.0,scaling_check
30,LowPowerLongTimeBinPacker,python-pi,4,8.8,0.0,scaling_check
30,LowPowerLongTimeBinPacker,fio,2,8.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-inference,1,7.4,0.0,scaling_check
35,LowPowerLongTimeBinPacker,speech-inference,1,1.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-training,1,3.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,python-pi,5,9.2,0.0,scaling_check
35,LowPowerLongTimeBinPacker,fio,3,9.2,0.0,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-inference,1,7.8,386.97320781080356,scaling_check
40,LowPowerLongTimeBinPacker,speech-inference,1,2.0,11406.662533786317,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,2.0,0.0,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-training,1,3.8,0.0,scaling_check
40,LowPowerLongTimeBinPacker,python-pi,6,9.6,1296.7474333235848,scaling_check
40,LowPowerLongTimeBinPacker,fio,4,9.6,0.0,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-inference,1,7.8,387.1750700283554,scaling_check
45,LowPowerLongTimeBinPacker,speech-inference,2,1.8,12364.22640107329,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.8,0.0,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-training,1,4.0,0.0,scaling_check
45,LowPowerLongTimeBinPacker,python-pi,7,9.8,1342.2026591897375,scaling_check
45,LowPowerLongTimeBinPacker,fio,5,9.8,0.0,scaling_check
50,LowPowerLongTimeBinPacker,resnet50-inference,1,8.0,0.0,scaling_check
50,LowPowerLongTimeBinPacker,speech-inference,3,2.0,0.0,scaling_check
50,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,2.0,0.0,scaling_check
